id,name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
5833392,mears group plc,mearsgroup.co.uk,1988.0,facilities services,1001 - 5000,"gloucester, gloucestershire, united kingdom",united kingdom,linkedin.com/company/mears-group-plc,1128,2533
4011251,brenau university,brenau.edu,1878.0,higher education,501 - 1000,"gainesville, georgia, united states",united states,linkedin.com/company/brenau-university,454,918
6281383,della adventure pvt ltd,dellaadventure.com,,hospitality,201 - 500,,,linkedin.com/company/della-adventure-pvt-ltd,134,278
1244166,arapahoe library district,arapahoelibraries.org,1966.0,libraries,201 - 500,"centennial, colorado, united states",united states,linkedin.com/company/arapahoe-library-district,145,260
4249704,ahvaz jundishapour university of medical sciences,ajums.ac.ir,1955.0,higher education,501 - 1000,,,linkedin.com/company/ahvaz-jundishapour-university-of-medical-sciences,270,340
2023997,monitronics international,mymoni.com,1994.0,security and investigations,501 - 1000,"farmers branch, texas, united states",united states,linkedin.com/company/moni-smart-security,305,982
2510568,grupo aeromexico,aermexico.com,,airlines/aviation,1001 - 5000,,,linkedin.com/company/grupo-aeromexico,338,520
2250067,egmont publishing uk,egmont.co.uk,1878.0,publishing,201 - 500,"london, london, united kingdom",united kingdom,linkedin.com/company/egmont-uk-ltd,109,344
5185306,corporacion favorita c.a.,,1952.0,information technology and services,201 - 500,"quito, pichincha, ecuador",ecuador,linkedin.com/company/corporacion-favorita-c-a-,112,236
1727022,william s. hart union high school district,hartdistrict.org,1945.0,education management,501 - 1000,"santa clarita, california, united states",united states,linkedin.com/company/william-s.-hart-union-high-school-district,431,623
4567814,dealer.com,dealer.com,1997.0,automotive,1001 - 5000,"burlington, vermont, united states",united states,linkedin.com/company/dealer-com,922,1750
7126433,banque misr,banquemisr.com,1920.0,banking,1001 - 5000,"cairo, al qahirah, egypt",egypt,linkedin.com/company/banque-misr,1407,2224
5116664,workcover nsw,,1987.0,government administration,1001 - 5000,,,linkedin.com/company/safework-nsw,338,900
2521600,bitsight technologies,bitsighttech.com,2011.0,computer software,201 - 500,"cambridge, massachusetts, united states",united states,linkedin.com/company/bitsight-technologies,188,275
1778010,new prospects collaborative,,,think tanks,201 - 500,,,linkedin.com/company/new-prospects-collaborative,135,140
6819549,7 grams coffee,,,food & beverages,5001 - 10000,,,linkedin.com/company/7-grams-coffee,2407,2417
3758560,royal bank of scotland (rbs),rescuenc.com,,security and investigations,1001 - 5000,,,linkedin.com/company/royal-bank-of-scotland-rbs-,409,959
5128684,tora,tora.com,2004.0,financial services,201 - 500,"burlingame, california, united states",united states,linkedin.com/company/tora,154,296
3903931,kumon,kumon.com,1958.0,education management,1001 - 5000,"teaneck, new jersey, united states",united states,linkedin.com/company/kumon,2289,15176
2530738,dea,tuliofagim.com.br,,design,501 - 1000,,,linkedin.com/company/dea,202,241
3900442,marketmakers,marketmakers.co.uk,2004.0,marketing and advertising,201 - 500,"hants, hampshire, united kingdom",united kingdom,linkedin.com/company/market-makers,136,318
5133721,exclusive networks asia,,1999.0,information technology and services,201 - 500,,singapore,linkedin.com/company/exclusive-networks-asia,126,314
3814884,anna maria college,annamaria.edu,1946.0,higher education,201 - 500,"paxton, massachusetts, united states",united states,linkedin.com/company/anna-maria-college,224,568
1334337,goodrich,goodrich.com,1870.0,aviation & aerospace,1001 - 5000,"charlotte, north carolina, united states",united states,linkedin.com/company/goodrich,1618,6710
1013036,mci group,mci-group.com,1987.0,events services,1001 - 5000,"satigny, geneva, switzerland",switzerland,linkedin.com/company/mci-group,1093,3522
1311519,dacpol service,dacpolservice.eu,1996.0,electrical/electronic manufacturing,501 - 1000,"piaseczno, mazowieckie, poland",poland,linkedin.com/company/dacpol-service,224,245
5117284,communicare inc,communicare.org.au,1977.0,non-profit organization management,201 - 500,"perth, western australia, australia",australia,linkedin.com/company/communicare-inc,131,280
2122751,elder-beerman,elder-beerman.com,1883.0,retail,201 - 500,"milwaukee, wisconsin, united states",united states,linkedin.com/company/elder-beerman,149,855
6263779,foodora,foodora.com,2015.0,food & beverages,1001 - 5000,"berlin, berlin, germany",germany,linkedin.com/company/foodora,567,1764
5882816,herts for learning ltd,hertsforlearning.co.uk,2013.0,education management,201 - 500,"stevenage, hertfordshire, united kingdom",united kingdom,linkedin.com/company/herts-for-learning,117,155
2533801,sonoco,sonoco.com,1899.0,packaging and containers,5001 - 10000,"hartsville, south carolina, united states",united states,linkedin.com/company/sonoco,3482,7051
2086763,myself (as an independent consultant),spw-web.com,2009.0,management consulting,5001 - 10000,"higashine, yamagata, japan",japan,linkedin.com/company/myself-as-an-independent-consultant-,3194,3561
4276175,ponant,ponant.com,1988.0,"leisure, travel & tourism",501 - 1000,"marseille, provence-alpes-cote d'azur, france",france,linkedin.com/company/compagnie-du-ponant,317,839
1749492,toyota sa,toyota.co.za,,automotive,1001 - 5000,,,linkedin.com/company/toyota-sa,591,1081
3671371,water-link,water-link.be,,utilities,201 - 500,"antwerp, antwerpen, belgium",belgium,linkedin.com/company/water-link,109,142
298411,randstad france,randstad.fr,,human resources,501 - 1000,,,linkedin.com/company/randstad-france,171,530
4950038,fabricom,cofely-fabricom.no,1992.0,oil & energy,501 - 1000,"stavanger, rogaland, norway",norway,linkedin.com/company/fabricom,183,762
6612212,hickory group (aus),hickory.com.au,1991.0,construction,201 - 500,"richmond, new south wales, australia",australia,linkedin.com/company/hickory-developments-aus-,108,205
1494674,mc sports,mcsports.com,1946.0,sporting goods,201 - 500,"grand rapids, michigan, united states",united states,linkedin.com/company/mc-sports,222,1025
1061753,state farm insurance companies,respectvoormensenwerk.nl,,insurance,501 - 1000,,,linkedin.com/company/ron_culp_state_farm_agent,239,634
1159535,universidad del valle de puebla,uvp.mx,1981.0,higher education,201 - 500,"puebla, puebla, mexico",mexico,linkedin.com/company/universidad-del-valle-de-puebla,164,289
7090972,nessuno,ness1.it,2011.0,information technology and services,1001 - 5000,"brescia, lombardia, italy",italy,linkedin.com/company/nessuno,445,611
1468968,rpc - the retail performance company,rpc-partners.com,2013.0,management consulting,201 - 500,,,linkedin.com/company/rpc---the-retail-performance-company,138,201
178799,bl,barsalou.ca,,law practice,201 - 500,"montréal, quebec, canada",canada,linkedin.com/company/bl,109,124
4850341,tüv nederland,tuv.nl,1981.0,management consulting,201 - 500,"son, north brabant, netherlands",netherlands,linkedin.com/company/tuvnederland,124,172
5274150,clackamas educaton service district,clackesd.org,,primary/secondary education,201 - 500,"clackamas, oregon, united states",united states,linkedin.com/company/clackamas-educaton-service-district,106,193
5646971,williamson county sheriff's office,williamson-tn.org,,law enforcement,201 - 500,,,linkedin.com/company/williamson-county-sheriff's-office,139,236
4883754,subaru,subarugdl.com,2008.0,automotive,201 - 500,"zapopan, jalisco, mexico",mexico,linkedin.com/company/subaru,108,191
2607382,lemoyne-owen college,loc.edu,,higher education,201 - 500,,united states,linkedin.com/company/lemoyne-owen-college,118,240
4050912,metro sales,metrosales.com,1969.0,business supplies and equipment,201 - 500,"richfield, minnesota, united states",united states,linkedin.com/company/metro-sales,151,441
5295716,cengiz construction,cengiz.com.tr,1987.0,civil engineering,201 - 500,"i̇stanbul, istanbul, turkey",turkey,linkedin.com/company/cengiz-construction,164,427
863965,forca,forca.dk,2006.0,financial services,501 - 1000,"hellerup, capital region, denmark",denmark,linkedin.com/company/forca,188,408
365629,university of electronic science and technology of china,,,research,501 - 1000,,,linkedin.com/company/uestc1956,296,572
2753129,sat - servicio de administración tributaria,sportlagune.nl,,government administration,5001 - 10000,,,linkedin.com/company/sat---servicio-de-administraci-n-tributaria,1835,5363
2864071,kanematsu corporation,,,import and export,201 - 500,,,linkedin.com/company/kanematsu-corporation,152,282
648813,fastpack s.a.,fastpack.cl,1993.0,mining & metals,201 - 500,"santiago, santiago metropolitan, chile",chile,linkedin.com/company/fastpack,102,257
6670253,tab,tab.com,1950.0,business supplies and equipment,501 - 1000,"mayville, wisconsin, united states",united states,linkedin.com/company/tab,288,725
2505491,latam airlines,latam.com,2012.0,airlines/aviation,10001+,,,linkedin.com/company/latam_airlines,5115,8755
1909603,setanta sports,setanta.com,1992.0,broadcast media,201 - 500,"new york, new york, united states",united states,linkedin.com/company/setanta-sports,115,624
5488890,muscatine high school,micasamodular.es,,market research,201 - 500,,,linkedin.com/company/muscatine-high-school,112,129
52802,primex plastics corporation,primexplastics.com,1965.0,plastics,201 - 500,"richmond, indiana, united states",united states,linkedin.com/company/primex-plastics-corporation,108,165
1734058,gemeente tynaarlo,tynaarlo.nl,1998.0,government administration,201 - 500,"vries, drenthe, netherlands",netherlands,linkedin.com/company/gemeente-tynaarlo,148,386
5574594,"caetano baviera, s.a.",caetanobaviera.pt,1983.0,automotive,201 - 500,"vila nova de gaia, porto, portugal",portugal,linkedin.com/company/caetano-baviera-s-a,132,266
1137925,softtek,softtek.com,1982.0,information technology and services,10001+,"monterrey, nuevo leon, mexico",mexico,linkedin.com/company/softtek,4876,13799
1770433,hilton san diego bayfront,hiltonsandiegobayfront.com,2008.0,hospitality,201 - 500,"san diego, california, united states",united states,linkedin.com/company/hilton-san-diego-bayfront,165,495
5288132,halconviajes.com,halconviajes.com,1971.0,"leisure, travel & tourism",1001 - 5000,"madrid, madrid, spain",spain,linkedin.com/company/halcon-viajes,567,2067
1987004,all-phase electric-ced,,1957.0,electrical/electronic manufacturing,201 - 500,,,linkedin.com/company/all-phase-electric-ced,109,252
5566568,neonet s.a.,neonet.pl,1991.0,retail,201 - 500,"wrocław, lower silesia, poland",poland,linkedin.com/company/neonet-sa,141,437
111174,lievensberg ziekenhuis,,1968.0,hospital & health care,201 - 500,,,linkedin.com/company/lievensberg-ziekenhuis,117,547
2576572,bergerat monnoyeur,bm-cat.fr,1906.0,machinery,1001 - 5000,"saint-denis-de-palin, centre, france",france,linkedin.com/company/bergerat-monnoyeur,449,1165
816460,daniel gale sotheby's international realty,danielgale.com,1922.0,real estate,1001 - 5000,"cold spring harbor, new york, united states",united states,linkedin.com/company/daniel-gale-sotheby's-international-realty,670,874
1804836,høgskolen i sør-trøndelag,hist.no,1994.0,higher education,501 - 1000,"trondheim, sor-trondelag, norway",norway,linkedin.com/company/hogskolen-i-sor-trondelag,242,821
5932232,waukesha county,waukeshacounty.gov,1843.0,government administration,1001 - 5000,,,linkedin.com/company/waukesha-county,429,761
2784224,ivymount corporation,ivymount.org,1961.0,education management,201 - 500,"rockville, maryland, united states",united states,linkedin.com/company/ivymount-school-and-programs,126,300
833564,noosphere,noosphereglobal.com,2012.0,civic & social organization,501 - 1000,,,linkedin.com/company/noosphere-global,189,530
6262331,fona international,fona.com,1987.0,food & beverages,201 - 500,"geneva, illinois, united states",united states,linkedin.com/company/fona-international,147,411
6397220,peirce phelps,peirce.com,1926.0,wholesale,201 - 500,"blue bell, pennsylvania, united states",united states,linkedin.com/company/peirce-phelps,104,217
4895572,'t archief,tarchief.com,,restaurants,1001 - 5000,"hombeek, antwerpen, belgium",belgium,linkedin.com/company/'t-archief,704,744
1332667,world animal protection,worldanimalprotection.org,,non-profit organization management,501 - 1000,,,linkedin.com/company/world-animal-protection,195,652
1962903,pepper construction group,pepperconstruction.com,1927.0,construction,1001 - 5000,"chicago, illinois, united states",united states,linkedin.com/company/pepper-construction-company,502,1220
6381780,perkins eastman,perkinseastman.com,1981.0,architecture & planning,1001 - 5000,"new york, new york, united states",united states,linkedin.com/company/perkins-eastman,706,1960
690564,"trends & technologies, inc.",trendscn.com,2002.0,public relations and communications,501 - 1000,"manila, manila, philippines",philippines,linkedin.com/company/trends,258,471
6499342,system sensor,systemsensor.com,1984.0,electrical/electronic manufacturing,201 - 500,"st charles, illinois, united states",united states,linkedin.com/company/system-sensor,125,341
1413927,poch s.a.,pochcorp.com,1989.0,civil engineering,501 - 1000,"santiago, santiago metropolitan, chile",chile,linkedin.com/company/poch-s.a.,260,754
5109717,komatsu brasil international,komatsu.com,,international trade and development,201 - 500,,,linkedin.com/company/komatsu-brasil-international,109,170
531146,lower merion school district,lmsd.org,,education management,1001 - 5000,"ardmore, pennsylvania, united states",united states,linkedin.com/company/lower-merion-school-district,519,830
1991727,the one group,togrp.com,2004.0,hospitality,201 - 500,"new york, new york, united states",united states,linkedin.com/company/the-one-group,182,632
1472002,mht srl,mht.net,1997.0,computer software,201 - 500,"treviso, veneto, italy",italy,linkedin.com/company/mht-srl,135,224
289014,wellington management,wellington.com,1970.0,investment management,1001 - 5000,"boston, massachusetts, united states",united states,linkedin.com/company/wellington-management,1855,4850
3256923,aparajitha corporate services private limited,aparajitha.com,2000.0,human resources,1001 - 5000,"madurai, tamil nadu, india",india,linkedin.com/company/aparajitha-corporate-services-p-ltd,449,775
4644138,chaos group,chaosgroup.com,1997.0,computer software,501 - 1000,"sofia, sofia-capital, bulgaria",bulgaria,linkedin.com/company/chaos-group,170,284
154762,natural resources wales,,2012.0,environmental services,201 - 500,"bangor, gwynedd, united kingdom",united kingdom,linkedin.com/company/countryside-council-for-wales,196,454
1929212,bsn sports,bsnsports.com,1971.0,sporting goods,1001 - 5000,"dallas, texas, united states",united states,linkedin.com/company/bsn-sports,655,968
5570692,dräger,draeger.com,1889.0,medical devices,5001 - 10000,"lubeck, schleswig-holstein, germany",germany,linkedin.com/company/draeger,2980,6727
548599,kennedy/jenks consultants,kennedyjenks.com,1919.0,civil engineering,501 - 1000,"south san francisco, california, united states",united states,linkedin.com/company/kennedyjenks-consultants,320,795
5625049,volkerrail,volkerrail.nl,,railroad manufacture,1001 - 5000,"ee, friesland, netherlands",netherlands,linkedin.com/company/volkerrail,519,1267
5307972,grupo salinas investments,,,investment banking,201 - 500,,,linkedin.com/company/grupo-salinas-investments,130,402
4088755,city of polokwane,polokwane.gov.za,,government relations,501 - 1000,"polokwane, limpopo, south africa",south africa,linkedin.com/company/city-of-polokwane,237,340
4927949,asa branca indl. coml. e importadora ltda,asabranca.ind.br,1996.0,logistics and supply chain,201 - 500,"arapiraca, alagoas, brazil",brazil,linkedin.com/company/asa-branca-indl-coml-e-importadora-ltda,112,161
5512394,locum ab,locum.se,1992.0,real estate,501 - 1000,"stockholm, stockholms lan, sweden",sweden,linkedin.com/company/locum-ab,211,475
5684325,north texas municipal water district,ntmwd.com,1951.0,utilities,201 - 500,"wylie, texas, united states",united states,linkedin.com/company/north-texas-municipal-water-district,123,163
7086922,genetec,genetec.com,1997.0,computer software,1001 - 5000,"montréal, quebec, canada",canada,linkedin.com/company/genetec,646,1177
2551570,network marketing business,24webster.com,,professional training & coaching,201 - 500,,,linkedin.com/company/network-marketing-business,155,177
662356,quebecor world,worldcolor.com,1954.0,printing,501 - 1000,"montréal, quebec, canada",canada,linkedin.com/company/worldcolor_4807,298,1601
5795620,taro pharmaceutical industries,taro.co.il,1950.0,pharmaceuticals,201 - 500,"israel, west virginia, united states",united states,linkedin.com/company/taro-pharmaceutical-industries,109,278
5392811,luxoft,luxoft.com,2000.0,information technology and services,10001+,"moscow, moscow city, russia",switzerland,linkedin.com/company/luxoft,6343,13857
5780274,minnesota wild,wild.com,1997.0,sports,201 - 500,"saint paul, minnesota, united states",united states,linkedin.com/company/minnesota-wild,189,610
2179534,elektron technology plc,elektron-technology.com,,electrical/electronic manufacturing,201 - 500,"cambridge, cambridgeshire, united kingdom",united kingdom,linkedin.com/company/elektron-technology-plc,128,378
2404899,abu dhabi petroleum ports operating company (irshad),irshad.ae,1979.0,oil & energy,201 - 500,"abu dhabi, abu dhabi, united arab emirates",united arab emirates,linkedin.com/company/abu-dhabi-petroleum-operating-company-irshad-,116,164
4130214,hent as,,,construction,201 - 500,,,linkedin.com/company/hent-as,123,185
1491905,acceo solutions,acceo.com,1988.0,computer software,501 - 1000,"montréal, quebec, canada",canada,linkedin.com/company/acceo-solutions,314,782
4240731,save mart supermarkets,thesavemartcompanies.com,1952.0,retail,1001 - 5000,"modesto, california, united states",united states,linkedin.com/company/the-savemart-companies,949,1946
1743607,rainco private limited,erainco.com,1978.0,consumer goods,201 - 500,"mount lavania, western, sri lanka",sri lanka,linkedin.com/company/rainco-pvt-ltd,101,144
5492986,werbeagentur,whitespacevaluations.co.uk,,marketing and advertising,501 - 1000,,,linkedin.com/company/werbeagentur,201,248
5573629,grupo centenario,centenario.com.pe,1929.0,real estate,201 - 500,"lima, lima region, peru",peru,linkedin.com/company/inversiones-centenario-s.a.a.,139,320
1435069,healthcare support,healthcaresupport.com,2002.0,staffing and recruiting,201 - 500,"winter park, florida, united states",united states,linkedin.com/company/healthcaresupport,174,551
5369390,edvance,,2017.0,oil & energy,201 - 500,"paris, île-de-france, france",france,linkedin.com/company/edvance.fr,140,158
6989999,delta gamma,deltagamma.org,1873.0,non-profit organization management,501 - 1000,"upper arlington, ohio, united states",united states,linkedin.com/company/delta-gamma,305,2492
4300760,efinancial,efinancial.com,2001.0,insurance,201 - 500,"bellevue, washington, united states",united states,linkedin.com/company/efinancial,167,452
2405937,illinois action for children,actforchildren.org,1969.0,individual & family services,201 - 500,"chicago, illinois, united states",united states,linkedin.com/company/illinois-action-for-children,210,578
6266058,mouchel,mouchel.com,1888.0,civil engineering,1001 - 5000,"woking, surrey, united kingdom",united kingdom,linkedin.com/company/mouchel,1185,6321
5954182,zzp/zelfstandig ondernemer,zelotes.nl,,design,1001 - 5000,"dokkum, friesland, netherlands",netherlands,linkedin.com/company/affectiva,350,446
3648811,hud,hud.gov,1965.0,government administration,5001 - 10000,"washington, district of columbia, united states",united states,linkedin.com/company/hud,3729,6338
4245351,cornerstone insurance plc,cornerstone.com.ng,1991.0,insurance,501 - 1000,"lagos, lagos, nigeria",nigeria,linkedin.com/company/cornerstone-financial-services,264,399
6535069,"us department of commerce, ntia",doc.gov,1978.0,telecommunications,201 - 500,"washington, district of columbia, united states",united states,linkedin.com/company/us-department-of-commerce-ntia,112,348
959150,ct ingenieros,thectengineeringgroup.com,1988.0,mechanical or industrial engineering,501 - 1000,"getafe, madrid, spain",spain,linkedin.com/company/ctingenieros,238,428
5156115,mcfe,mcfe.com,1992.0,machinery,201 - 500,"almere, flevoland, netherlands",netherlands,linkedin.com/company/mcfe,112,414
1254992,iscap,,1886.0,higher education,501 - 1000,"infesta, leiria, portugal",portugal,linkedin.com/company/iscap,204,382
1795970,sipal s.p.a.,sipal.it,1978.0,defense & space,201 - 500,"torino, piedmont, italy",italy,linkedin.com/company/sipal-s-p-a-,160,386
6608179,aramark corp,,,food & beverages,201 - 500,"westland, michigan, united states",united states,linkedin.com/company/aramark-corp,130,218
2560405,san francisco conservatory of music,sfcm.edu,1917.0,higher education,201 - 500,"san francisco, california, united states",united states,linkedin.com/company/san-francisco-conservatory-of-music,151,405
1238210,krones do brasil ltda.,krones.com.br,1980.0,machinery,501 - 1000,"diadema, sao paulo, brazil",brazil,linkedin.com/company/krones-do-brasil-ltda-,174,400
1774803,busby,busbyhouse.com,2004.0,retail,501 - 1000,,,linkedin.com/company/busby,175,477
1513444,sd worx uk & ireland,sdworx.co.uk,,human resources,201 - 500,"berks, west berkshire, united kingdom",united kingdom,linkedin.com/company/sd-worx-uk-&-ireland,176,363
6093923,sims hospital (srm institutes for medical science),simshospitals.com,2012.0,hospital & health care,201 - 500,"chennai, tamil nadu, india",india,linkedin.com/company/sims-hospital-srm-institutes-for-medical-science-,109,171
675375,johns manville,jm.com,,building materials,1001 - 5000,"denver, colorado, united states",united states,linkedin.com/company/johns-manville,1489,3371
2386926,knltb,knltb.nl,1899.0,sports,201 - 500,"amersfoort, utrecht, netherlands",netherlands,linkedin.com/company/knltb,132,433
7136274,"abx air, inc.",abxair.com,1980.0,airlines/aviation,501 - 1000,"wilmington, ohio, united states",united states,linkedin.com/company/abx-air-inc.,456,1462
3386359,icn- itaguaí construções navais,,,shipbuilding,201 - 500,,,linkedin.com/company/icnavais,135,188
6385126,kct (khayyat contracting & trading),khayyat-qa.com,1982.0,construction,501 - 1000,"doha, ad dawhah, qatar",qatar,linkedin.com/company/khayyat-contracting-&-trading,181,386
1199864,reliance worldwide corporation,rwc.com,1949.0,building materials,501 - 1000,,,linkedin.com/company/reliance-worldwide-corporation,171,307
2458981,"vision hospitality group, inc.",vhghotels.com,1997.0,hospitality,201 - 500,"chattanooga, tennessee, united states",united states,linkedin.com/company/vision-hospitality-group-inc-,117,244
1898345,chicago tube & iron,chicagotube.com,,warehousing,201 - 500,"romeoville, illinois, united states",united states,linkedin.com/company/chicago-tube-&-iron,115,223
6173380,lansing community college,lcc.edu,,higher education,1001 - 5000,"lansing, michigan, united states",united states,linkedin.com/company/lansing-community-college,1112,2529
6034055,municipality of clarington,clarington.net,,government administration,201 - 500,"bowmanville, ontario, canada",canada,linkedin.com/company/municipality-of-clarington,125,281
1544221,applied materials,appliedmaterials.com,1967.0,semiconductors,10001+,"santa clara, california, united states",united states,linkedin.com/company/applied-materials,10118,23800
3611809,home hardware,homehardware.ca,1964.0,retail,1001 - 5000,,canada,linkedin.com/company/home-hardware,1189,2558
435312,kpf,kpf.com,1976.0,architecture & planning,1001 - 5000,"new york, new york, united states",united states,linkedin.com/company/kpf,523,1952
3601675,badan pengawasan keuangan dan pembangunan,,1983.0,government relations,501 - 1000,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/badan-pengawasan-keuangan-dan-pembangunan,177,240
6189114,new england home care,newenglandhomecare.com,,hospital & health care,201 - 500,"cromwell, connecticut, united states",united states,linkedin.com/company/new-england-home-care-and-connecticut-staffing-works,141,223
1462724,valiant machine and tool,valiantcorp.com,1959.0,industrial automation,501 - 1000,"windsor, ontario, canada",canada,linkedin.com/company/valiant-machine-and-tool,254,542
6124757,ga telesis,gatelesis.com,2002.0,airlines/aviation,201 - 500,"fort lauderdale, florida, united states",united states,linkedin.com/company/gatelesis,233,469
809817,central industrial security force (cisf),cisf.nic.in,,security and investigations,501 - 1000,"new delhi, delhi, india",india,linkedin.com/company/central-industrial-security-force-cisf-,248,306
500665,new moment new ideas company,newmoment.com,2001.0,marketing and advertising,201 - 500,"belgrade, central serbia, serbia",serbia,linkedin.com/company/new-moment,101,333
5068430,patrizia immobilien ag,patrizia.ag,1984.0,real estate,201 - 500,"augsburg, bayern, germany",germany,linkedin.com/company/patrizia-immobilien-ag,125,257
4713976,chemoil corporation,chemoil.com,1981.0,oil & energy,201 - 500,,,linkedin.com/company/chemoil-corporation,121,399
4226035,remax premier,mkaufmanhomes.com,,real estate,501 - 1000,,,linkedin.com/company/remax-premier,307,461
5546682,"b & b distributors, inc.",bbdistributors.net,1959.0,wholesale,201 - 500,"rock hill, south carolina, united states",united states,linkedin.com/company/b-&-b-distributors-inc.,240,270
3352908,la maison,alamaison.fr,2001.0,motion pictures and film,501 - 1000,"paris, île-de-france, france",france,linkedin.com/company/la-maison,233,359
2624010,pennsylvania department of community & economic development,newpa.com,2000.0,government administration,501 - 1000,"harrisburg, pennsylvania, united states",united states,linkedin.com/company/pennsylvania-department-of-community-&-economic-development,285,431
6735417,erni,erni-consultants.com,1994.0,information technology and services,1001 - 5000,"baar, zug, switzerland",switzerland,linkedin.com/company/erni,371,747
5304831,owasp foundation,owasp.org,2001.0,computer software,201 - 500,"bel air, maryland, united states",united states,linkedin.com/company/owasp,216,361
25915,uber,uber.com,2009.0,internet,10001+,"san francisco, california, united states",united states,linkedin.com/company/uber-com,22415,36867
5694378,teespring,teespring.com,2012.0,internet,201 - 500,"san francisco, california, united states",united states,linkedin.com/company/teespring,229,556
1126487,compass bpo pvt ltd ( now aditya birla minacs world wide ltd),compass-bpo.com,1998.0,outsourcing/offshoring,201 - 500,"london, greater london, united kingdom",united kingdom,linkedin.com/company/compass-bpo-ltd.,230,1079
1167552,landmark aviation,landmarkaviation.com,,aviation & aerospace,501 - 1000,"houston, texas, united states",united states,linkedin.com/company/landmark-aviation,367,1290
2583149,vip industries limited,vipindustries.co.in,,consumer goods,501 - 1000,,,linkedin.com/company/vip-industries-limited,191,453
2534939,3m france,3mfrance.fr,,mechanical or industrial engineering,501 - 1000,,,linkedin.com/company/3m-france,262,709
443934,comptoir des cotonniers,comptoirdescotonniers.com,1995.0,apparel & fashion,501 - 1000,"paris, île-de-france, france",france,linkedin.com/company/comptoir-des-cotonniers,298,2286
1312413,russell reynolds associates,russellreynolds.com,1969.0,management consulting,1001 - 5000,"atlanta, georgia, united states",united states,linkedin.com/company/russell-reynolds-associates,1218,3327
3322424,not applicable at this time,nelixia.com,,management consulting,10001+,,,linkedin.com/company/not-applicable-at-this-time,3911,4185
2335078,sarl ibrahim & fils ifri,ifri-dz.com,1986.0,food production,201 - 500,,algeria,linkedin.com/company/sarl-ibrahim-&-fils-ifri,121,216
5849422,caltex australia,caltex.com.au,1900.0,oil & energy,1001 - 5000,"sydney, new south wales, australia",australia,linkedin.com/company/caltex-australia,1902,4794
2385109,reale compañía de seguros s.a.,reale.es,1828.0,insurance,1001 - 5000,"madrid, madrid, spain",spain,linkedin.com/company/reale-compa-a-de-seguros-s-a-,462,812
7090136,fkg group,fkg.com.au,1977.0,construction,201 - 500,"toowoomba, queensland, australia",australia,linkedin.com/company/fk-gardner-&-sons,225,500
5619387,msa - the safety company,msasafety.com,1914.0,public safety,1001 - 5000,"pittsburgh, pennsylvania, united states",united states,linkedin.com/company/msa-the-safety-company,1449,3021
2993399,hospital geral de pedreira,pedreira.org.br,1998.0,hospital & health care,501 - 1000,,,linkedin.com/company/hospital-geral-de-pedreira,180,420
558291,world university service of canada (wusc - eumc),wusc.ca,1957.0,international trade and development,201 - 500,"ottawa, ontario, canada",canada,linkedin.com/company/world-university-service-of-canada-wusc---eumc-,190,939
2757601,lambda,tdk-lambda.com,1945.0,electrical/electronic manufacturing,201 - 500,,united states,linkedin.com/company/lambda,108,233
2131539,rmic,rmic.com,1972.0,insurance,201 - 500,"winston salem, north carolina, united states",united states,linkedin.com/company/rmic,113,578
5033613,alberta blue cross,,1948.0,"health, wellness and fitness",501 - 1000,"edmonton, alberta, canada",canada,linkedin.com/company/alberta-blue-cross,489,1013
743826,gold coast university hospital,,,hospital & health care,501 - 1000,"madrid, madrid, spain",spain,linkedin.com/company/gold-coast-university-hospital,203,307
5766802,pöyry energy ltd,poyry.co.uk,,oil & energy,201 - 500,"horsham, west sussex, united kingdom",united kingdom,linkedin.com/company/p-yry-energy-ltd,121,314
5365571,shared medical services,sharedmed.com,1980.0,hospital & health care,201 - 500,"cottage grove, wisconsin, united states",united states,linkedin.com/company/shared-medical-services,114,249
1699240,transporeon group,transporeon.com,2000.0,logistics and supply chain,201 - 500,"ulm, baden-wurttemberg, germany",germany,linkedin.com/company/transporeon,138,285
316097,grupo simões,gruposimoes.com.br,1943.0,food & beverages,1001 - 5000,"manaus, amazonas, brazil",brazil,linkedin.com/company/grupo-sim-es,365,1154
2788987,tamale teaching hospital,tamaleteachinghospital.org,,logistics and supply chain,201 - 500,"madrid, madrid, spain",spain,linkedin.com/company/tamale-teaching-hospital,117,171
2590117,atmira espacio de consultoria,atmira.com,2005.0,information technology and services,1001 - 5000,"madrid, madrid, spain",spain,linkedin.com/company/atmira-espacio-de-consultoria,355,766
556115,eisai china inc.,,,pharmaceuticals,201 - 500,,,linkedin.com/company/eisaichina,104,135
1726479,welocalize life sciences,,1997.0,translation and localization,201 - 500,"frederick, maryland, united states",united states,linkedin.com/company/welocalize_life_sciences,122,239
3073211,magnolia river,magnolia-river.com,2000.0,oil & energy,201 - 500,"hartselle, alabama, united states",united states,linkedin.com/company/magnolia-river,148,242
1956281,serengetee llc,serengetee.com,2012.0,apparel & fashion,201 - 500,"upland, california, united states",united states,linkedin.com/company/serengetee-llc,136,1716
2925917,hollins university,hollins.edu,1842.0,higher education,501 - 1000,"roanoke, virginia, united states",united states,linkedin.com/company/hollins-university,274,900
4287393,coren,coren.es,1959.0,food & beverages,1001 - 5000,"ourense, galicia, spain",spain,linkedin.com/company/coren,756,986
